timestamp,symbol,status,row_count,first_date,last_date,output_path,error,yf_symbol,first_snapshot_year,latest_snapshot_year,statuses,asset_types,sources,symbol_suffix_type,sic,ff12,ff_label,has_price_csv,first_date_parsed,last_date_parsed,sic_numeric,ff12_numeric,sector_known,sector_allowed,price_quality,is_delisted_status,is_runtime_symbol,passes_first_cut,passes_loose_cut,sector_known_alias,non_stock_excluded,manual_quarantine,safe_backtest_symbol
2026-05-03T03:44:40.212986+00:00,AACI,success,25,2026-03-27,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AACI.csv,,AACI,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-03-27,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T03:44:40.846162+00:00,AACIU,success,52,2026-02-18,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AACIU.csv,,AACIU,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-02-18,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T03:44:41.473739+00:00,AACIW,success,40,2026-03-06,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AACIW.csv,,AACIW,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-03-06,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T03:52:56.266438+00:00,AIB,success,33,2026-03-17,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AIB.csv,,AIB,2012,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6221.0,11.0,Money,True,2026-03-17,2026-05-01,6221.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T03:55:27.372981+00:00,ALOG,success,2138,2010-01-04,2018-06-29,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALOG.csv,,ALOG,2010,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2010-01-04,2018-06-29,6770.0,11.0,True,False,strong_1000_plus,True,True,False,False,True,True,False,False
2026-05-03T03:59:03.740641+00:00,APAC,success,110,2025-11-21,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/APAC.csv,,APAC,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-11-21,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T03:59:04.390703+00:00,APACU,success,148,2025-09-30,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/APACU.csv,,APACU,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-09-30,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T04:02:18.328891+00:00,ARTC,success,45,2026-02-27,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARTC.csv,,ARTC,2010,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-02-27,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T04:03:50.108127+00:00,ASPC,success,332,2025-01-03,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ASPC.csv,,ASPC,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-01-03,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T04:03:50.776066+00:00,ASPCU,success,369,2024-11-08,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ASPCU.csv,,ASPCU,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-11-08,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T04:09:51.769908+00:00,BCAR,success,176,2025-08-20,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BCAR.csv,,BCAR,2012,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-08-20,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T04:14:40.983998+00:00,BLUW,success,190,2025-07-31,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BLUW.csv,,BLUW,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-07-31,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T04:14:41.631574+00:00,BLUWU,success,225,2025-06-10,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BLUWU.csv,,BLUWU,2020,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-06-10,2026-05-01,6770.0,11.0,True,False,short,True,True,False,False,True,True,False,False
2026-05-03T04:16:48.802832+00:00,BPAC,success,81,2026-01-06,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BPAC.csv,,BPAC,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-01-06,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T04:16:49.445915+00:00,BPACU,success,117,2025-11-12,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BPACU.csv,,BPACU,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-11-12,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T04:21:18.189509+00:00,BYNO,success,1022,2022-04-05,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BYNO.csv,,BYNO,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2022-04-05,2026-05-01,6770.0,11.0,True,False,strong_1000_plus,False,True,False,False,True,True,False,False
2026-05-03T04:21:18.900486+00:00,BYNOU,success,1060,2022-02-09,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BYNOU.csv,,BYNOU,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2022-02-09,2026-05-01,6770.0,11.0,True,False,strong_1000_plus,False,True,False,False,True,True,False,False
2026-05-03T04:21:19.597743+00:00,BYNOW,success,1,2026-04-29,2026-04-29,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BYNOW.csv,,BYNOW,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-04-29,2026-04-29,6770.0,11.0,True,False,single_row,False,True,False,False,True,True,False,False
2026-05-03T04:22:34.515034+00:00,CAPN,success,380,2024-10-24,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/CAPN.csv,,CAPN,2014,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-10-24,2026-05-01,6770.0,11.0,True,False,usable_252_plus,True,True,False,False,True,True,False,False
2026-05-03T04:24:55.761442+00:00,CCXI,success,58,2026-02-09,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/CCXI.csv,,CCXI,2012,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-02-09,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T04:30:56.492260+00:00,CLC,success,2431,2012-06-18,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/CLC.csv,,CLC,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2012-06-18,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
2026-05-03T04:32:42.811738+00:00,CMIIU,success,56,2026-02-11,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/CMIIU.csv,,CMIIU,2021,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-02-11,2026-05-01,6770.0,11.0,True,False,short,True,True,False,False,True,True,False,False
2026-05-03T04:39:17.404570+00:00,CTAA,success,12,2026-04-16,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/CTAA.csv,,CTAA,2016,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-04-16,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T04:41:04.052527+00:00,CUB,success,432,2024-08-12,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/CUB.csv,,CUB,2010,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-08-12,2026-05-01,6770.0,11.0,True,False,usable_252_plus,True,True,False,False,True,True,False,False
2026-05-03T04:48:04.158636+00:00,DMYY,success,822,2022-12-07,2026-03-19,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/DMYY.csv,,DMYY,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2022-12-07,2026-03-19,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T04:49:36.705951+00:00,DRL,success,2431,2012-06-18,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/DRL.csv,,DRL,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2012-06-18,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
2026-05-03T05:04:55.295582+00:00,FGMCU,success,316,2025-01-29,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/FGMCU.csv,,FGMCU,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-01-29,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T05:17:31.952724+00:00,GIGGU,success,419,2024-08-29,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/GIGGU.csv,,GIGGU,2021,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-08-29,2026-05-01,6770.0,11.0,True,False,usable_252_plus,True,True,False,False,True,True,False,False
2026-05-03T05:20:54.056114+00:00,GPAC,success,69,2026-01-23,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/GPAC.csv,,GPAC,2015,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-01-23,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T05:20:54.696607+00:00,GPACU,success,103,2025-12-03,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/GPACU.csv,,GPACU,2015,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-12-03,2026-05-01,6770.0,11.0,True,False,short,True,True,False,False,True,True,False,False
2026-05-03T05:20:55.365553+00:00,GPACW,success,1,2026-04-29,2026-04-29,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/GPACW.csv,,GPACW,2015,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-04-29,2026-04-29,6770.0,11.0,True,False,single_row,False,True,False,False,True,True,False,False
2026-05-03T05:21:31.114073+00:00,GRAF,success,428,2024-08-16,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/GRAF.csv,,GRAF,2018,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2024-08-16,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T05:23:09.776056+00:00,GSOL,success,585,2024-01-02,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/GSOL.csv,,GSOL,2010,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6221.0,11.0,Money,True,2024-01-02,2026-05-01,6221.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T05:25:22.951606+00:00,HAR,success,2285,2013-01-17,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/HAR.csv,,HAR,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2013-01-17,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,True,False
2026-05-03T05:26:02.525918+00:00,HCACU,success,110,2025-11-21,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/HCACU.csv,,HCACU,2019,2026,Active|Delisted,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-11-21,2026-05-01,6770.0,11.0,True,False,short,True,True,False,False,True,True,False,False
2026-05-03T05:26:30.280001+00:00,HCIC,success,24,2026-03-30,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/HCIC.csv,,HCIC,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-03-30,2026-05-01,6770.0,11.0,True,False,very_short,False,True,False,False,True,True,False,False
2026-05-03T05:26:30.926772+00:00,HCICU,success,60,2026-02-05,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/HCICU.csv,,HCICU,2021,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-02-05,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T05:26:45.451628+00:00,HCMAU,success,189,2025-08-01,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/HCMAU.csv,,HCMAU,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2025-08-01,2026-05-01,6770.0,11.0,True,False,short,False,True,False,False,True,True,False,False
2026-05-03T05:32:05.611350+00:00,HSPUF,success,841,2022-12-22,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/HSPUF.csv,,HSPUF,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2022-12-22,2026-05-01,6770.0,11.0,True,False,usable_252_plus,False,True,False,False,True,True,False,False
2026-05-03T05:36:17.241275+00:00,IGTA,success,1073,2022-01-21,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/IGTA.csv,,IGTA,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2022-01-21,2026-05-01,6770.0,11.0,True,False,strong_1000_plus,False,True,False,False,True,True,False,False
2026-05-03T05:36:17.952525+00:00,IGTAR,success,1,2026-04-29,2026-04-29,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/IGTAR.csv,,IGTAR,2022,2026,Active,Stock,alpha_vantage_listing_status|runtime_symbols_txt,plain,6770.0,11.0,Money,True,2026-04-29,2026-04-29,6770.0,11.0,True,False,single_row,False,True,False,False,True,True,False,False
