recent20_density_t0.15,recent20_vw_density_t0.15,recent20_density_t0.1,recent20_vw_density_t0.1,pre20_density_t0.15,pre20_vw_density_t0.15,pre20_density_t0.1,pre20_vw_density_t0.1,pre40_density_t0.15,pre40_vw_density_t0.15,pre40_density_t0.1,pre40_vw_density_t0.1,fuel_return,fuel_drawdown,group,above_price_volume_ratio
0.2,0.16577609461007986,0.2,0.16577609461007986,0.15,0.164380623771296,0.1,0.11369327901200346,0.125,0.13343418091436102,0.075,0.08137260838411756,0.09014744096247407,-0.0207303661715188,B,0.0762171437166644
0.05,0.0623228477254697,0.05,0.0623228477254697,0.2,0.2232789064917434,0.2,0.2232789064917434,0.2,0.20346065011062045,0.175,0.18741484832604835,0.07020582269033171,-0.10377946290873796,C,0.0770519938119893
0.2,0.2283085947508756,0.15,0.18927227097884197,0.25,0.2845089002385109,0.2,0.24571777742255255,0.175,0.19809313546786772,0.1,0.1122707027022597,-0.027525880796753777,-0.06900193096496898,B,0.0833376806870776
0.25,0.25526411650537834,0.2,0.2218204736307515,0.2,0.24846591790168582,0.2,0.24846591790168582,0.1,0.13538494965010064,0.1,0.13538494965010064,0.05486945711289559,-0.01180569590749192,C,0.0664529635225935
0.15,0.1183309201056342,0.1,0.08093958619048158,0.1,0.06419550715828845,0.1,0.06419550715828845,0.125,0.10323136523441559,0.05,0.03593169577327138,0.048456128029594536,-0.07920104904457081,C,0.0618781896796755
0.15,0.13276407639147786,0.1,0.09309270152485441,0.1,0.08424142005540755,0.1,0.08424142005540755,0.075,0.09033654856700521,0.075,0.09033654856700521,0.10580944691597227,-0.12232925306544629,C,0.0665694647842204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.018527801053129376,0.0,0.0,0.07585466998906543,-0.09692941859048232,C,0.0894367804417053
0.15,0.12703467353755646,0.1,0.08444231933828324,0.05,0.04038784862886541,0.05,0.04038784862886541,0.075,0.0660656727254626,0.05,0.045341287142378395,0.14022076829290686,-0.07247175196064393,C,0.0653606922956266
0.15,0.16222983028225704,0.1,0.12251956122411507,0.1,0.08312522682961825,0.05,0.03855673061503532,0.075,0.05965170523478415,0.05,0.03965160221409638,0.05164177346373178,-0.07834746706382623,B,0.0716462118883999
0.1,0.07846821439609508,0.05,0.03702671573639873,0.05,0.04395037578459857,0.05,0.04395037578459857,0.15,0.12659016050081703,0.075,0.044920845025877995,-0.07820681503900406,-0.1272788203472235,C,0.0862499605487998
0.0,0.0,0.0,0.0,0.05,0.07448556281985688,0.0,0.0,0.05,0.0720120355716671,0.025,0.030548829883326495,0.2419737509601072,-0.01958092602576178,B,0.0829253829539503
0.15,0.20318744517009454,0.1,0.16005154011112194,0.1,0.0920158868589513,0.05,0.04427102064302668,0.1,0.09691756761213075,0.05,0.04562641583465566,0.017296594539228494,-0.04718975902382949,C,0.0832229034989841
0.2,0.20294462737973581,0.2,0.20294462737973581,0.15,0.13539363971647841,0.15,0.13539363971647841,0.1,0.10053165533532951,0.075,0.05691986264693582,0.09730701591653101,-0.052311095140030406,C,0.0683718888657354
0.05,0.04146197839964162,0.05,0.04146197839964162,0.15,0.09048983474499146,0.1,0.053553013687760116,0.125,0.09510610637308851,0.05,0.020459713740768704,0.172788696861796,-0.06026780868927406,C,0.0683098649403961
0.2,0.19156593103325767,0.15,0.14303106510565028,0.25,0.23972869911204356,0.2,0.1890642549854833,0.25,0.25522455307525727,0.2,0.17386355329363085,0.04864519763249442,-0.04124529457626969,C,0.0659676096826715
0.1,0.06682419205857346,0.05,0.029088433606295743,0.1,0.0713557065144406,0.05,0.0368551104609962,0.125,0.1068908548986986,0.05,0.05633862272916684,0.28947184101107304,-0.13429226688895202,C,0.0751080951567861
0.1,0.08426802597742086,0.05,0.03460048601519984,0.1,0.07727496664219494,0.1,0.07727496664219494,0.1,0.08207164024121236,0.1,0.08207164024121236,0.5326110783332227,-0.12340557206653413,C,0.0848467821745992
0.25,0.2553479333283504,0.1,0.07940055310561328,0.15,0.1651244914852661,0.05,0.04251763211551961,0.1,0.11565965676793889,0.05,0.03933030577520993,0.0458604128431479,-0.12565600738815208,C,0.0676154174535698
0.1,0.14389177309576937,0.1,0.14389177309576937,0.05,0.03354964891537514,0.0,0.0,0.175,0.16654882207837737,0.125,0.1181236998915465,0.049720251645627656,-0.15359127190574984,C,0.0789830983248992
0.1,0.0856773889234026,0.1,0.0856773889234026,0.1,0.08352942530190492,0.1,0.08352942530190492,0.05,0.037013195598747745,0.05,0.037013195598747745,0.10124666669391691,-0.045385139521664786,C,0.0721705614015826
0.1,0.08575314434018766,0.1,0.08575314434018766,0.15,0.12524839504385926,0.1,0.08032168477425074,0.1,0.08132019021464851,0.075,0.060039593137189554,0.027221982160735347,-0.11028366683771607,B,0.0670146868430262
0.2,0.19893609725259584,0.1,0.06398808482807897,0.2,0.2100149412275239,0.1,0.0678638455972744,0.225,0.23200050539340758,0.125,0.11003258318503976,-0.03658652239785232,-0.10290678128374675,C,0.08795613421728
0.1,0.08149320660723866,0.05,0.048177068518596024,0.1,0.07649574186587767,0.1,0.07649574186587767,0.1,0.08905053702808934,0.1,0.08905053702808934,-0.038923192482311686,-0.15033121799494198,B,0.0615239535898064
0.1,0.11208812950134509,0.1,0.11208812950134509,0.1,0.07450130061511649,0.05,0.03818394097452132,0.1,0.08497941918581332,0.075,0.06515148067129202,0.24481088294673148,-0.07827641600329649,C,0.084402177599286
0.25,0.2818347565928643,0.15,0.17920085696995272,0.2,0.24638297226312833,0.15,0.18526485184708724,0.25,0.24278976591978715,0.2,0.18628510847854132,0.08542627731832253,-0.08935960201618687,C,0.082313487781585
0.2,0.18511931068018586,0.15,0.14137408890721384,0.2,0.18503751037151597,0.15,0.15283364846544126,0.175,0.15874258683331535,0.125,0.1239140995922654,-0.017849414996113477,-0.15462460989907767,C,0.0647775366419338
0.2,0.19873060332511328,0.15,0.1705916352054306,0.15,0.17866573027302868,0.05,0.07571042243904917,0.125,0.13490272778143644,0.075,0.07631901217341533,0.24660660993407135,-0.04938503282946072,C,0.0722699872645311
0.15,0.15215381759598667,0.1,0.09835355442127539,0.15,0.14260264911100767,0.05,0.05125162920836054,0.1,0.10423888642683571,0.05,0.05192712204361073,0.05754920432116073,-0.1371808598940104,C,0.0749194526047663
0.0,0.0,0.0,0.0,0.1,0.08745595050593181,0.1,0.08745595050593181,0.1,0.08629527078206602,0.075,0.07111114332621782,0.09091494810568435,-0.2858625805104962,B,0.0712456862534183
0.2,0.19608089256223815,0.2,0.19608089256223815,0.35,0.33231574910920497,0.35,0.33231574910920497,0.2,0.18107118698277358,0.175,0.1565797599297583,0.3878957875999778,-0.0966057657228725,C,0.0830244905773418
0.2,0.19104316160317703,0.15,0.14800874765533448,0.1,0.06375404803591218,0.1,0.06375404803591218,0.1,0.07625439717606962,0.1,0.07625439717606962,0.05997667489011249,-0.0956542781670856,C,0.0829929039112848
0.15,0.1664190879731809,0.05,0.058861465711743687,0.2,0.19826343746779765,0.05,0.05634488077307288,0.225,0.1259720621572675,0.075,0.06588460487727214,-0.3031915601124263,-0.7397708523019675,C,0.080555270726843
0.1,0.06689704145872448,0.1,0.06689704145872448,0.1,0.06199406771444446,0.1,0.06199406771444446,0.175,0.15669027831156737,0.1,0.09360936120955626,0.08061869288245882,-0.05223626410901472,C,0.0773079423321245
0.25,0.2091137270574842,0.2,0.163673012758794,0.2,0.15557885828251783,0.15,0.11509527799460179,0.225,0.1930815621068884,0.175,0.14228881548467423,0.2313546582534738,-0.17827052039033342,C,0.0698528913135984
0.25,0.31730243830303007,0.1,0.09297948425529967,0.2,0.21740058070574475,0.05,0.03879981479527071,0.2,0.21842297355087834,0.075,0.06340157390054509,0.32147738891716515,-0.1222070345591042,B,0.0890841913107618
0.1,0.11473614418051555,0.05,0.06645317327592455,0.1,0.07196287531884815,0.1,0.07196287531884815,0.175,0.10759018837752733,0.15,0.09914032357746269,0.1747393124353378,-0.09871607751759337,C,0.0669742686939816
0.1,0.07990237819108167,0.05,0.03245830522248834,0.1,0.07672887075930991,0.1,0.07672887075930991,0.05,0.03853204706610005,0.05,0.03853204706610005,0.17060849693821933,-0.059283980008006165,C,0.0758873131457753
0.1,0.09680512063566511,0.0,0.0,0.1,0.12515958630544527,0.05,0.07249024913032784,0.1,0.0779052734375,0.075,0.05960795084635417,0.15233806233182157,-0.0633505832167437,C,0.0849517446585542
0.3,0.29019061396125034,0.15,0.1642256648623583,0.25,0.29930616330700044,0.15,0.17617563927321545,0.225,0.21823766528835117,0.125,0.13347364177519747,0.05866416889213477,-0.059130452256535904,B,0.0631511797658636
0.1,0.08052604839110226,0.05,0.04336769307480423,0.05,0.04624330474501741,0.05,0.04624330474501741,0.075,0.08268669473664463,0.05,0.05089925184431674,-0.03110858221961954,-0.07915876546203704,C,0.0823729029626441
0.2,0.15153226724909916,0.2,0.15153226724909916,0.25,0.28721276304759813,0.25,0.28721276304759813,0.125,0.13172935596900145,0.125,0.13172935596900145,-0.1822440048710472,-0.345056013796903,B,0.0726692252798189
0.0,0.0,0.0,0.0,0.05,0.06002684510904812,0.05,0.06002684510904812,0.125,0.11455661513181747,0.1,0.09035282343454702,0.6275221033269465,-0.14940366562001606,C,0.0601788173037513
0.2,0.16587585702042565,0.1,0.08926626553349522,0.2,0.17191525541747446,0.1,0.08805022226945729,0.15,0.12633424927492032,0.075,0.055083769065416996,-0.06503543445896542,-0.11361484380274323,C,0.0616762896416658
0.15,0.13117328601365738,0.15,0.13117328601365738,0.2,0.1766407008287499,0.2,0.1766407008287499,0.125,0.09830161750400276,0.125,0.09830161750400276,0.0008663410580189712,-0.1374652461850694,C,0.084468210710596
0.1,0.22943624005585314,0.0,0.0,0.05,0.03490231940653699,0.0,0.0,0.1,0.09374934021084019,0.05,0.05284484844744505,-0.01814816028675681,-0.12963983620427888,C,0.0610357384550932
0.0,0.0,0.0,0.0,0.05,0.05550316890617897,0.0,0.0,0.1,0.1034463985539505,0.05,0.054056809151442904,-0.012173973156234252,-0.0874957538888419,C,0.0807617733010121
0.2,0.20301850530987478,0.1,0.09434438896814075,0.0,0.0,0.0,0.0,0.05,0.04969948581391382,0.025,0.03038815400327431,0.04775805976850278,-0.05508531002879857,C,0.0609635339417935
0.2,0.18641725751667831,0.2,0.18641725751667831,0.25,0.2387606527357595,0.1,0.07763682896023934,0.2,0.18834763416200315,0.1,0.0949135075688825,0.05306621890115748,-0.08250864900364774,C,0.0648315130358968
0.15,0.13420422265793966,0.15,0.13420422265793966,0.1,0.0833641940093868,0.1,0.0833641940093868,0.075,0.061191097941894,0.075,0.061191097941894,-0.03325092395282103,-0.15021059274632997,C,0.0856659361287731
0.2,0.1989122623636245,0.1,0.09140425948912262,0.2,0.2303783860957492,0.1,0.11118529622957635,0.15,0.22375814714481132,0.075,0.07457319689939114,0.09653051502641485,-0.07359343515556827,C,0.0709890063553713
0.0,0.0,0.0,0.0,0.05,0.04098522017469538,0.05,0.04098522017469538,0.125,0.10304833956285171,0.1,0.08640122383521932,0.09154400927711337,-0.07823507762620752,C,0.0644106397782357
0.1,0.06609456518366497,0.05,0.038201662817688456,0.25,0.21224374743345029,0.2,0.18259857710091967,0.225,0.19710590074767884,0.175,0.15579350299615688,0.02555135822686938,-0.05916347155542423,C,0.0716010159745737
0.15,0.1664872094209387,0.15,0.1664872094209387,0.2,0.16069260520990752,0.2,0.16069260520990752,0.175,0.18131044848575376,0.15,0.12978569961537026,0.08610989744900777,-0.03298438803824433,C,0.0696821706124728
0.15,0.2114492942351024,0.1,0.15581599996843098,0.15,0.11605392564925657,0.1,0.0661134014264268,0.2,0.19954847266729098,0.1,0.10466176770875449,0.3612361248396525,-0.0777016771010074,C,0.0642636000864852
0.25,0.1507388423872035,0.25,0.1507388423872035,0.25,0.12868669018580983,0.25,0.12868669018580983,0.2,0.1508159133855994,0.175,0.11255958001768819,0.2432666507720942,-0.08293052424774505,C,0.0782965420368167
0.3,0.27139687524934375,0.1,0.0894141935080962,0.15,0.12223513780257433,0.1,0.07285397078284217,0.2,0.187427327594578,0.1,0.10161671132057942,0.17508096509866755,-0.10380953834170392,B,0.0689921885022159
0.05,0.04939274291845282,0.0,0.0,0.1,0.08258395737237438,0.0,0.0,0.1,0.0771423646005706,0.05,0.03373673255419689,0.19851391082761594,-0.1210189584095327,C,0.0764635727739833
0.1,0.04844479443288674,0.05,0.030249810425499932,0.1,0.05674295186179293,0.05,0.03543133079407359,0.05,0.024408722461952352,0.025,0.015241250083651207,-0.0002329861672170086,-0.07274710665514561,C,0.0882580576873833
0.05,0.03827064195114196,0.05,0.03827064195114196,0.15,0.1247963157049198,0.1,0.0578845903746261,0.075,0.06186794703317917,0.05,0.02869636616358427,0.1924157843348111,-0.08144099644079783,C,0.0889673378916627
0.05,0.03397594367425723,0.0,0.0,0.05,0.038416938177546385,0.0,0.0,0.1,0.09156432053309227,0.05,0.042681575341308765,0.1127567039037154,-0.01726477894108147,C,0.0870658039792835
0.15,0.1587315844192005,0.1,0.09628084420323212,0.2,0.2176861215338153,0.1,0.10438306488514688,0.15,0.15758174463923252,0.1,0.09267750861310568,0.043087636870410284,-0.1041023568605679,C,0.082303921770204
0.2,0.23119957859526238,0.1,0.11911639835004968,0.15,0.1865517948348736,0.1,0.1254573250901151,0.125,0.14067451688480342,0.1,0.10777902688872844,0.21693820848896328,-0.04834432853174697,C,0.0700936845137717
0.15,0.15181850505559108,0.1,0.1153244037540118,0.2,0.22103360580721038,0.15,0.15032188650852538,0.2,0.2020184799394295,0.15,0.15452126696776577,-0.011792070569654034,-0.09231425037790297,C,0.0856413094732144
0.05,0.04929728261721096,0.0,0.0,0.1,0.08436502871729419,0.05,0.047031188475064156,0.05,0.04829009809727656,0.025,0.026920404575489516,0.24827541438543865,-0.05963156858322982,C,0.0885172952134156
0.15,0.12122723709697272,0.1,0.07501473798773022,0.15,0.151013790063598,0.1,0.10034718445712716,0.125,0.12802863601206357,0.075,0.06935883753140308,0.11644279546735947,-0.01911716237726324,C,0.0647127745010475
0.15,0.17250845510411122,0.05,0.04300598654165349,0.1,0.10704429714688868,0.05,0.06764502047088441,0.15,0.1505778630449044,0.075,0.07370977239109051,-0.04483925752670692,-0.057800050149878546,B,0.0806809950712609
0.05,0.04489655465817238,0.05,0.04489655465817238,0.15,0.13875632842561586,0.15,0.13875632842561586,0.15,0.164967648492557,0.125,0.12066586189303945,0.17099679720477856,-0.13713974061776713,C,0.0891326539028853
0.05,0.03043693814469497,0.05,0.03043693814469497,0.15,0.16251226261560883,0.1,0.08879551344209494,0.1,0.10481477697537304,0.075,0.06298322941043498,0.09956942785865563,-0.22744701905130327,C,0.0608317182809744
0.1,0.08077454443798536,0.1,0.08077454443798536,0.0,0.0,0.0,0.0,0.1,0.06997151555751624,0.075,0.03974140701163886,-0.014803565285918752,-0.29935320606361093,C,0.0635795949587664
0.25,0.24910592644316287,0.1,0.11140122362070906,0.2,0.2088780985453409,0.15,0.17502747450223965,0.2,0.19991766852012932,0.15,0.17048840156218897,-0.012828054411590628,-0.17098297260464757,C,0.0796612357768019
0.2,0.15417731670656076,0.1,0.07246127239583461,0.15,0.13043902505440444,0.05,0.041565213839489336,0.175,0.15039219393346262,0.1,0.09490331814289393,0.19559996098742505,-0.16282587047858887,C,0.0620731754991083
0.15,0.13733419073435535,0.15,0.13733419073435535,0.25,0.2328476745229551,0.15,0.1620529201446529,0.225,0.18817404076911567,0.175,0.16024220806378708,-0.28550936059508825,-0.4336159146373688,B,0.0748699234026434
0.25,0.2785862415393047,0.2,0.21932742108086917,0.15,0.17534367899412873,0.15,0.17534367899412873,0.075,0.06627271904877505,0.075,0.06627271904877505,-0.033336753945862,-0.44971081650212963,B,0.0889188141158821
0.2,0.22029916564934185,0.2,0.22029916564934185,0.3,0.3182896959706317,0.2,0.22310588125259398,0.3,0.28584859106167265,0.2,0.17215242709546297,-0.1881465185466621,-0.596269556521007,B,0.0773266233761773
0.1,0.11525065469168869,0.05,0.0714748901655554,0.15,0.1612915901348605,0.05,0.056356959837992965,0.2,0.19985908350793608,0.15,0.15481106389894334,-0.12726938087424955,-0.5413715815172675,B,0.0625772385909586
0.15,0.11493628063062271,0.05,0.037833525453373984,0.05,0.04196615087377896,0.05,0.04196615087377896,0.1,0.08326057657562629,0.075,0.06437280348833314,0.02749110057504156,-0.08663419763526814,C,0.0657313773882381
0.1,0.0762812508861919,0.05,0.04893154258834206,0.05,0.05018804762756786,0.05,0.05018804762756786,0.05,0.05288497188233212,0.025,0.019776402761909874,1.0201844823904738,-0.12390851817229054,B,0.0863048103533778
0.0,0.0,0.0,0.0,0.05,0.04242263580155469,0.0,0.0,0.125,0.1281877421958029,0.05,0.06047619027749323,0.15238956730675235,-0.0897200965067454,C,0.0868137295750783
0.2,0.2541523100246541,0.2,0.2541523100246541,0.2,0.2269210130481807,0.15,0.19235014610737153,0.15,0.15516433331864987,0.125,0.13720620720881413,0.013915830041082433,-0.2514181795987216,C,0.0777153650846713
0.0,0.0,0.0,0.0,0.05,0.03917425397923327,0.05,0.03917425397923327,0.125,0.12929318253408142,0.1,0.09841319485450052,0.30864191398737173,-0.2244357104001793,C,0.0826773880748173
0.2,0.22625777742513506,0.1,0.16781900024317656,0.1,0.12991887286518017,0.1,0.12991887286518017,0.1,0.11058372124261646,0.075,0.08153398704871247,0.2268466680020711,-0.209902673976052,C,0.0641331470825208
0.25,0.24644196577917102,0.15,0.18202460590682845,0.15,0.17537390887186924,0.1,0.14304637899990622,0.15,0.142960734542868,0.1,0.11172808617290067,0.26651419787736796,-0.08153771941368315,C,0.0634201566160065
0.15,0.1133104695418343,0.1,0.06157707441995007,0.15,0.12096803981277154,0.1,0.09354382153631419,0.15,0.12281873319404005,0.1,0.09442498229961677,2.4688427232524766,-0.259679539954626,C,0.0869605016776618
0.1,0.0733266433018315,0.05,0.03269954341258135,0.0,0.0,0.0,0.0,0.1,0.10786752570116266,0.075,0.0756582005073491,0.41428588745321715,-0.2244357104001793,C,0.0859451884596003
0.1,0.07983496418881543,0.1,0.07983496418881543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717323717939902,-0.1277855210319394,B,0.0891247632118795
0.2,0.20606654427036267,0.2,0.20606654427036267,0.2,0.15023219847127153,0.2,0.15023219847127153,0.175,0.10527505847873254,0.125,0.062399325535279666,0.3718788202757177,-0.14492254745845445,C,0.0662054381586104
0.2,0.20277250953172354,0.15,0.15767719229641217,0.15,0.13677640435687186,0.1,0.0964526111509345,0.1,0.13781133538320572,0.05,0.040504068908604474,0.12549955235076338,-0.10431554901996332,C,0.0620065122134039
0.1,0.06503278325102599,0.05,0.033906926842790244,0.15,0.1056581996845194,0.1,0.07026806377741791,0.1,0.07069486988975987,0.05,0.032023345543858966,0.09917448721742916,-0.10799203749558461,C,0.0750692836409494
0.05,0.02801941567148357,0.05,0.02801941567148357,0.15,0.15039858436250214,0.1,0.09072266488295533,0.175,0.19076763502875121,0.125,0.13601333828033907,0.12899597765071724,-0.11921766331129335,C,0.0835603359616429
0.1,0.07090978636788985,0.1,0.07090978636788985,0.15,0.10262228359243285,0.1,0.08053417941477643,0.225,0.19385208551502434,0.15,0.12168228084499857,-0.14896947974633112,-0.22746353490776472,B,0.0619217668003027
0.1,0.09729590649836553,0.05,0.04163745869088619,0.05,0.050807750241695065,0.0,0.0,0.1,0.09957461685382052,0.075,0.074891584457311,0.38055357288225244,-0.18930350282568176,C,0.0776828928465003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.11027717409826009,0.1,0.0932320025586108,0.09572958462014336,-0.041690114383675314,C,0.0755859248198402
0.1,0.0758322086901965,0.1,0.0758322086901965,0.1,0.13675825681211162,0.1,0.13675825681211162,0.125,0.14380966182335014,0.075,0.09331086480164082,0.11213493835893451,-0.16616074205994769,C,0.0775046709268427
0.15,0.13682678062483106,0.05,0.05236749455128973,0.2,0.20252003932244403,0.15,0.16610221674876846,0.175,0.165574733134784,0.125,0.12074427665801775,0.05832036564325138,-0.08505064468559398,C,0.0651141451017726
0.2,0.20303452479428796,0.1,0.11303763091722822,0.2,0.18692169579624615,0.1,0.12629499598885505,0.2,0.21357590342176763,0.15,0.16524444628696888,0.7362345421756402,-0.11474964133553034,C,0.0615880945910262
0.15,0.14484022798006815,0.15,0.14484022798006815,0.1,0.09669610827331583,0.05,0.05357823963623038,0.125,0.12515025533837118,0.05,0.05025993216497845,0.08591221783270875,-0.07571870315787477,C,0.0699224954261243
0.1,0.08829385920844712,0.1,0.08829385920844712,0.1,0.1020307997593439,0.1,0.1020307997593439,0.05,0.04887711323421221,0.05,0.04887711323421221,0.011006491904589577,-0.07118080724645015,C,0.0874445340202266
0.2,0.19940979842532286,0.15,0.15530283648420717,0.2,0.28676255574237886,0.05,0.11667245412676365,0.25,0.2489525765592268,0.1,0.11322448922101402,0.4751984874777908,-0.13281640537257122,B,0.0659225167702024
0.2,0.2183048532897048,0.2,0.2183048532897048,0.2,0.2205583533605163,0.15,0.1797045878000702,0.125,0.11564997969518481,0.075,0.07391646911412,0.15158961514641733,-0.04196141454018443,C,0.0627966453947529
0.15,0.10987763569919366,0.1,0.072576937863319,0.1,0.07442298259547131,0.1,0.07442298259547131,0.15,0.14025476551188318,0.125,0.10475823047228527,0.461466045493665,-0.09962395209610564,C,0.0875240141127224
0.3,0.29396261609037144,0.15,0.14262761065023982,0.25,0.24535361407328793,0.1,0.0708047939617282,0.175,0.17150456840504752,0.1,0.08038411183440292,0.11705285924911824,-0.19372302839142663,C,0.0628777354130649
0.2,0.22199839869169705,0.2,0.22199839869169705,0.15,0.17243839201814415,0.1,0.09099630524301268,0.1,0.09763267508413201,0.05,0.043016054272417954,0.03610397128788412,-0.12143245131478642,C,0.0818110163555466
0.15,0.14836375732878707,0.05,0.03740035662483215,0.15,0.11982565276612121,0.15,0.11982565276612121,0.175,0.16375677980408368,0.175,0.16375677980408368,0.7541589720483515,-0.24036897622468756,B,0.070991528479156
0.05,0.03313010622282992,0.05,0.03313010622282992,0.1,0.09607394747133076,0.1,0.09607394747133076,0.125,0.12721841114223542,0.125,0.12721841114223542,0.5629547028588682,-0.15162948135594356,B,0.089517399055103
0.15,0.22117521673527873,0.15,0.22117521673527873,0.1,0.07203007378414857,0.1,0.07203007378414857,0.1,0.05945053929144158,0.1,0.05945053929144158,0.14796515660718867,-0.2669500292805921,C,0.0750624316106056
0.1,0.13053261217112325,0.05,0.062145938355648286,0.25,0.23091624674562378,0.2,0.1719083781720383,0.15,0.12391054853775625,0.1,0.07793462700174873,0.09240155951697204,-0.12406193694298173,C,0.0654827358554838
0.05,0.061113062254481126,0.0,0.0,0.05,0.038358045368340685,0.05,0.038358045368340685,0.125,0.12355900714293956,0.1,0.10629738399935379,0.13276435466882752,-0.07410262326908901,C,0.0607215717342288
0.15,0.14144075274970797,0.15,0.14144075274970797,0.15,0.12988444694868706,0.15,0.12988444694868706,0.175,0.15314504346148228,0.15,0.12080905471657791,0.7139201059955336,-0.08865869721993946,C,0.0693511776811455
0.2,0.18664493734730997,0.1,0.07949969743712464,0.1,0.09080299984560185,0.05,0.03291977524543787,0.125,0.12013446492051273,0.1,0.09650111663964517,0.4128319143880741,-0.07992697548772876,C,0.0696844905998946
0.2,0.24174295606501414,0.1,0.08052122354213291,0.15,0.17493551243589073,0.1,0.08720805694636105,0.125,0.13576349644211066,0.075,0.05100153049505716,0.03463234810622384,-0.20702949779643443,C,0.061041042397178
0.15,0.1277472464790982,0.1,0.050693913125483894,0.2,0.19525786996659722,0.15,0.13621246775332346,0.125,0.1131609251175128,0.1,0.09026910309550071,0.7154310566428368,-0.38496408309599084,C,0.0706022871327932
0.25,0.2587721270509593,0.2,0.22450473674212357,0.25,0.25808713905625585,0.15,0.1746787475727949,0.15,0.14970568737184528,0.1,0.11100960485947305,0.34801320202956565,-0.19004310266776248,C,0.079539183254552
0.25,0.16740015430652772,0.15,0.08565856391260748,0.25,0.230783229813268,0.2,0.19208564782148105,0.2,0.18169492484763916,0.175,0.164194220222061,-0.19496424723749484,-0.3628884794827206,C,0.0759920426358825
0.05,0.04082243341901093,0.05,0.04082243341901093,0.1,0.10351617700756303,0.1,0.10351617700756303,0.075,0.08159142077777565,0.075,0.08159142077777565,0.09066846017827257,-0.07037262896283347,C,0.0844764439269824
0.15,0.14592862555479377,0.05,0.0729722512900083,0.15,0.17525380134452614,0.1,0.1434434986525359,0.15,0.16002190553086842,0.1,0.10574647490890542,0.10406598162372771,-0.08512069705697722,C,0.0794303824501755
0.2,0.16601704955400826,0.15,0.12967476317271862,0.1,0.09322284411604774,0.1,0.09322284411604774,0.1,0.08767903620986363,0.1,0.08767903620986363,0.09597041868178424,-0.3316615360707361,C,0.0840244320177581
0.3,0.3090344140575228,0.25,0.2751464325290645,0.15,0.14651542242813512,0.1,0.10357265997554418,0.15,0.1431507705886488,0.1,0.10114025054479313,0.2158900007569302,-0.03366795836577907,C,0.0846669455812671
0.1,0.07392440848556926,0.05,0.036582409332036436,0.15,0.10057414994097116,0.1,0.06787880096152511,0.1,0.08307719715658751,0.075,0.06119892022136219,0.1826588628451129,-0.06720412835478762,C,0.0869613401208688
0.1,0.06163758822731169,0.05,0.026538191325080174,0.05,0.05023965859681981,0.0,0.0,0.05,0.04623176440143579,0.025,0.008485740423541784,0.09868666140970306,-0.2606510927964646,B,0.070572532771966
0.0,0.0,0.0,0.0,0.05,0.053285533299936697,0.0,0.0,0.075,0.0682529501151605,0.05,0.042250435100903455,0.20752832669002874,-0.13435554374867742,C,0.0818978698299792
0.1,0.11211547393618922,0.05,0.05708214409759337,0.15,0.18769958860994607,0.05,0.06407743627136095,0.1,0.10624739026586907,0.05,0.0494795023971059,0.176129761474894,-0.0766747228109027,C,0.0789224078826225
